PROVIDER_NUMBER,FYB,FYE,STATUS,CTRL_TYPE,hclinic_Name,Street_Addr,Po_Box,City,State,Zip_Code,County
331038,01-JAN-13,31-DEC-13,As Submitted,,ICL HEALTHCARE CHOICES,6209 16TH AVE,,BROOKLYN,NY,11204-2702,KINGS
331041,01-JUL-12,30-JUN-13,As Submitted,,UPPER ROOM AIDS MINISTRY,123-125 WEST 124TH STREET,,NEW YORK,NY,10027,NEW YORK
331042,15-AUG-11,31-DEC-11,Settled,4,ODS PRIMARY HEALTH CARE CENTER INC,517 PARK AVENUE,,BROOKLYN,NY,11205-1631,KINGS
331052,01-JAN-13,31-DEC-13,As Submitted,1,EZRA MEDICAL CENTER,1312 38TH STREET,,BROOKLYN,NY,11218,KINGS
331064,21-JUN-13,31-DEC-13,As Submitted,1,FINGER LAKES MIGRANT HLTH CARE PROJ,117 E STEUBEN ST,,BATH,NY,14810,STEUBEN
331074,21-AUG-13,31-DEC-13,As Submitted,1,THE CHAUTAUQUA CENTER  INC.,319 CENTRAL AVENUE,,DUNKIRK,NY,14048,CHAUTAUQUA
331807,01-JAN-13,31-DEC-13,As Submitted,1,WHITNEY M. YOUNG JR. HEALTH CENTER,920 LARK DRIVE,,ALBANY,NY,12207,ALBANY
331809,01-JAN-13,31-DEC-13,As Submitted,1,SYRACUSE COMMUNITY HEALTH CENTER,819 SOUTH SALINA STRET,,SYRACUSE,NY,13202,ONONDAGA
331810,01-JAN-11,26-AUG-11,Settled,2,WESTSIDE HEALTH SERVICES,480 GENESEE STREET,,ROCHESTER,NY,14611,MONROE
331814,01-JAN-13,31-DEC-13,As Submitted,4,DOCTOR MARTIN LUTHER KING  JR HEALTH,1265 FRANKLIN AVE,,BRONX,NY,10456-3501,BRONX
331816,01-JUL-12,30-JUN-13,As Submitted,2,EAST HARLEM COUNCIL FOR HUMAN SERVIC,2253 THIRD AVE. 3RD FLOOR,,NEW YORK,NY,10035,NEW YORK
331817,01-JAN-13,31-DEC-13,As Submitted,1,CHARLES B. WANG COMMUNITY HEALTH CTR,268 CANAL STREET,,NEW YORK,NY,10013,NEW YORK
331818,01-JAN-13,31-DEC-13,As Submitted,1,BROOKLYN PLAZA,650 FULTON STREET,,BROOKLYN,NY,11217,KINGS
331822,01-JUL-12,30-JUN-13,As Submitted,4,MORRIS HEIGHTS HEALTH CENTER  INC,85 WEST BURNSIDE AVE,,BRONX,NY,10453,BRONX
331825,01-JAN-10,31-DEC-10,Settled,1,COMPREHENSIVE COMM DEVELOPMENT,731 WHITE PLAINS ROAD,,BRONX,NY,10473,BRONX
331826,01-JAN-13,31-DEC-13,As Submitted,1,WILLIAM F. RYAN CHC  INC.,110 WEST 97TH STREET,,NEW YORK,NY,10025,MANHATTAN
331829,01-JAN-13,31-DEC-13,As Submitted,1,HUDSON RIVER HEALTHCARE INC,1037 MAIN STREET,,PEEKSKILL,NY,10566-2913,WESTCHESTER
331830,01-JAN-13,31-DEC-13,As Submitted,1,OPEN DOOR FAMILY MEDICAL CENTER INC,165 MAIN STREET,,OSSINING,NY,10562,WESTCHESTER
331831,01-JAN-13,31-DEC-13,As Submitted,1,MT VERNON NEIGHBORHOOD HLTH CTR,107 WEST 4TH STREET,,MOUNT VERNON,NY,10550,WESTCHESTER
331832,01-JAN-13,31-DEC-13,As Submitted,1,THE GREATER HUDSON VALLEY FAMILY HC,147 LAKE ST,,NEWBURGH,NY,12550,ORANGE
331833,01-JAN-13,31-DEC-13,As Submitted,1,HOMETOWN HEALTH CENTERS,1044 STATE STREET,,SCHENECTADY,NY,12307,SCHENECTADY
331834,01-JAN-13,31-DEC-13,As Submitted,1,ODA PRIMARY CARE HEALTH CENTER,14-16 HEYWARD STREET,,BROOKLYN,NY,11249,KINGS
331836,01-JAN-13,31-DEC-13,As Submitted,4,BROWNSVILLE COMMUNITY DEVELOP CORP.,592 ROCKAWAY AVENUE,,BROOKLYN,NY,11212,KINGS
331837,01-JAN-13,31-DEC-13,As Submitted,1,FAMILY HEALTH NETWORK OF CENTRAL NY,17 MAIN STREET,,CORTLAND,NY,13045,CORTLAND
331838,01-JAN-13,31-DEC-13,As Submitted,4,ANTHONY L JORDAN HEALTH CENTER,82 HOLLAND STREET,,ROCHESTER,NY,14605,MONROE
331840,01-JAN-13,31-DEC-13,As Submitted,1,BEDFORD STUYVESANT FAMILY HLTH CTR,1456 FULTON STREET,,BROOKLYN,NY,11216,KINGS
331841,01-JAN-13,31-DEC-13,As Submitted,1,THE JOSEPH P. ADDABBO FM HLTH CTR,6200 BEACH CHANNEL DRIVE,,ARVERNE,NY,11692,QUEENS
331843,01-JAN-13,31-DEC-13,As Submitted,1,OAK ORCHARD COMMUNITY HEALTH CENTER,301 WEST AVENUE,,ALBION,NY,14411,ORLEANS
331844,01-JAN-13,31-DEC-13,As Submitted,1,SETTLEMENT HEALTH,212 EAST 106TH STREET,,NEW YORK,NY,10029,NEW YORK
331847,01-JAN-13,31-DEC-13,As Submitted,1,NORTHWEST BUFFALO COMMUNITY HCC INC,155 LAWN AVENUE,,BUFFALO,NY,14207,ERIE
331850,01-JAN-13,31-DEC-13,As Submitted,4,HUDSON HEADWATERS HEALTH NETWORK,24 FAIRFIELD ROAD,,SCHROON LAKE,NY,12870-0292,ESSEX
331860,01-JAN-13,31-DEC-13,As Submitted,4,BETANCES HEALTH CENTER,280 HENRY STREET,,NEW YORK,NY,10002-4618,NEW YORK
331873,01-JAN-12,31-DEC-12,As Submitted,,ST. REGIS MOHAWK TRIBE,412 STATE ROUTE 37,,AKWESASNE,NY,13655,FRANKLIN
331874,01-JAN-13,31-DEC-13,As Submitted,11,LIONEL R JOHN HEALTH CENTER,987 R.C. HOAG DR,,SALAMANCA,NY,14779,CATTARAUGUS
331875,01-JAN-13,31-DEC-13,As Submitted,11,CATTARAUGUS INDIAN RESERVATION HEALT,1510 ROUTE 438,,IRVING,NY,14081,ERIE
331876,01-JAN-13,31-DEC-13,As Submitted,11,ONEIDA INDIAN HEALTH SERVICES,2 TERRIROTY RD,,ONEIDA,NY,13421,MADISON
331880,01-JAN-13,31-DEC-13,As Submitted,1,NORTHERN OSWEGO COUNTY HLTH SERV,61 DELANO ST,,PULASKI,NY,13142,OSWEGO
331885,01-JAN-13,31-DEC-13,As Submitted,1,URBAN HEALTH PLAN  INC.,1065 SOUTHERN BLVD,,BRONX,NY,10459,BRONX
331887,01-JAN-13,31-DEC-13,As Submitted,1,COMMUNITY MEDICAL & DENTAL CARE INC,40 ROBERT PITT DRIVE,,MONSEY,NY,10952,ROCKLAND
331889,01-JUL-09,30-JUN-10,Settled,1,HUNTS POINT MULTISERVICE CENTER INC,754 E 151 STREET,,BRONX,NY,10455,NYC
331892,01-JAN-13,31-DEC-13,As Submitted,1,COMM. HEALTH CTR. OF BUFFALO  INC.,34 BENWOOD AVE,,BUFFALO,NY,14214,ERIE
331897,01-JAN-13,31-DEC-13,As Submitted,1,MIDDLETOWN COMMUNITY HC INC.,10 BENTON AVENUE,,MIDDLETOWN,NY,10940,ORANGE
331906,01-JAN-13,31-DEC-13,As Submitted,1,RYAN/CHELSEA-CLINTON CHC  INC.,645 10TH AVENUE,,NEW YORK,NY,10036,MANHATTAN
331907,01-JAN-13,31-DEC-13,As Submitted,2,REFUAH HEALTH CENTER  INC.,78 NORTH MAIN STREET,,SPRING VALLEY,NY,10977,ROCKLAND
331909,01-JUL-12,30-JUN-13,As Submitted,1,HERITAGE HEALTH & HOUSING  INC.,1727 AMSTERDAM AVENUE,,NEW YORK,NY,10031,MANHATTAN
331915,01-JAN-13,31-DEC-13,As Submitted,1,INSTITUTE FOR FAMILY HEALTH,16 EAST 16TH STREET,,NEW YORK,NY,10003,NEW YORK
331942,01-JUL-12,30-JUN-13,As Submitted,1,DAMIAN FAMILY CARE CENTERS  INC.,138-02 QUEENS BLVD.,,BRIARWOOD,NY,11435,QUEENS
331943,01-JAN-13,31-DEC-13,As Submitted,1,QUEENS HEALTH CENTER,97-04 SUTPHIN BLVD,,JAMAICA,NY,11435,QUEENS
331949,01-JAN-13,31-DEC-13,As Submitted,1,EZRAS CHOILIM HEALTH CENTER  INC.,49 FOREST RD,,MONROE,NY,10950,ORANGE
331951,01-JUL-12,30-JUN-13,As Submitted,1,COMMUNITY HEALTH PROJECT  INC.,356 WEST 18TH STREET,,NEW YORK,NY,10011,NEW YORK
331969,01-JAN-13,31-DEC-13,As Submitted,1,BEACON CHRISTIAN COMM HEALTH CENTER,2079 FOREST AVENUE,,STATEN ISLAND,NY,10303,RICHMOND
331970,01-JAN-12,31-OCT-12,As Submitted,1,SMITH HOUSE HEALTH CARE CENTER,39 FARRELL ROAD,,WILLSBORO,NY,12996,ESSEX
331979,01-JAN-13,31-DEC-13,As Submitted,2,CEREBRAL PALSY OF THE NORTH COUNTRY,155 FINNEY BLVD,,MALONE,NY,12953-1067,FRANKLIN
331983,01-JAN-11,31-DEC-11,Settled,1,UNION COMMUNITY HEALTH CENTER  INC.,2012 GRAND CONCOURSE,,BRONX,NY,10453,BRONX
331984,01-JAN-13,31-DEC-13,As Submitted,1,UNION COMMUNITY HEALTH CENTER  INC.,260 EAST 188TH STREET,,BRONX,NY,10458,BRONX
331985,01-JAN-11,31-DEC-11,Settled,1,UNION COMMUNITY HEALTH CENTER  INC.,ONE FORDHAM PLAZA,,BRONX,NY,10458,BRONX
331987,01-JUL-12,30-JUN-13,As Submitted,1,AHRC HEALTHCARE INC.,83 MAIDEN LANE 6TH FLOOR,,NEW YORK,NY,10038,MANHATTAN
331988,01-JAN-13,31-DEC-13,As Submitted,1,COMMUNITY HEALTH CNT OF RICHMOND,235 PORT RICHMOND AVENUE,,STATEN ISLAND,NY,10302,RICHMOND
333803,01-JAN-13,31-DEC-13,As Submitted,,TRI-COUNTY FAMILY MEDICINE PROGRAM,25 PARK AVE,,COHOCTON,NY,14826,STEUBEN
333805,01-OCT-12,30-SEP-13,Settled,11,CHERRY VALLEY COMMUNITY HEALTH CTR,2 MAIN STREET,,CHERRY VALLEY  NEW YORK  13320,NY,13320,OTSEGO
333831,01-JAN-13,31-DEC-13,As Submitted,4,GREENVILLE FAMILY HEALTH CENTER,20 BRYANTS SQUARE,,GREENVILLE,NY,12083-3413,ORANGE
341802,01-JUL-12,30-JUN-13,As Submitted,1,LINCOLN COMMUNITY HEALTH CENTER  IN,1301 FAYETTEVILLE STREET,,DURHAM,NC,27717-2119,DURHAM
341805,01-DEC-12,30-NOV-13,As Submitted,1,WAKE HEALTH SERVICES  INC.,1001 ROCK QUARRY ROAD,,RALEIGH,NC,27610,WAKE
341813,01-DEC-12,30-NOV-13,As Submitted,1,PIEDMONT HEALTH SERVICES  INC.,301 LLOYD STREET,,CARRBORO,NC,27510,ORANGE
341814,01-JUN-12,31-MAY-13,As Submitted,,PERSON FAMILY MEDICAL CENTER  INC.,702 N. MAIN STREET,,ROXBORO,NC,27573,PERSON
341819,01-JUN-12,31-MAY-13,As Submitted,1,CASWELL FAMILY MEDICAL CENTER,439 US HWY 158 W,,YANCEYVILLE,NC,27379,CASWELL
341820,01-DEC-11,30-NOV-12,As Submitted,4,FIRST CHOICE COMMUNITY HEALTH CENTER,1000 MEDICAL CENTER ROAD,,MAMERS,NC,27552,HARNETT
341823,01-APR-13,31-MAR-14,As Submitted,1,C. W. WILLIAMS COMMUNITY HEALTH,3333 WILKINSON BOULEVARD,,CHARLOTTE,NC,28266,MECKLENBURG
341824,01-FEB-13,31-JAN-14,As Submitted,4,STEDMAN-WADE HEALTH SERVICES  INC.,7118 MAIN ST,,WADE,NC,28395,CUMBERLAND
341825,01-APR-13,31-MAR-14,As Submitted,4,BERTIE COUNTY RURAL HLTH ASSOCIATES,104 RHODES AVENUE,,WINDSOR,NC,27983,BERTIE
341831,01-APR-12,31-MAR-13,Amended,,BLUE RIDGE COMMUNITY HLTH SVC  INC.,5151,,HENDERSONVILLE,NC,28973,HENDERSON
341835,01-APR-13,31-MAR-14,As Submitted,1,COMMWELL HEALTH,3331 EASY STREET,,DUNN,NC,28334,HARNETT
341836,01-JUL-12,30-JUN-13,As Submitted,1,GREENE COUNTY HEALTH CARE  INC,302 N GREENE STREET,,SNOW HILL,NC,28580,GREENE
341838,01-JAN-13,31-DEC-13,As Submitted,1,GOSHEN MEDICAL CENTER  INC.,360 EAST CHARITY ROAD,,ROSE HILL,NC,28458,DUPLIN
341840,01-JUL-12,30-JUN-13,As Submitted,2,MEDNORTH HEALTH CENTER,925 NORTH 4TH STREET,,WILMINGTON,NC,28401-3450,NEW HANOVER
341842,01-JUL-12,30-JUN-13,As Submitted,4,ROBESON HEALTH CARE CORPORATION,307 E WARDELL DRIVE,,PEMBROKE,NC,28372,ROBESON
341847,01-OCT-12,30-SEP-13,As Submitted,11,EASTERN BAND OF CHEROKEE INDIANS,43 JOHN CROWE HILL,,CHEROKEE,NC,28719,SWAIN
341849,01-OCT-12,30-SEP-13,As Submitted,,GASTON FAMILY HEALTH SERVICES  INC.,991 WEST HUDSON BOULEVARD,,GASTONIA,NC,28052,GASTON
341850,01-DEC-12,30-NOV-13,As Submitted,1,KINSTON COMMUNITY HEALTH CENTER,324 NORTH QUEEN STREET,,KINSTON,NC,28501,LENOIR
341859,01-JUL-12,30-JUN-13,As Submitted,1,CAROLINA FAMILY HEALTH CTR. INC.,303 GREEN ST E,,WILSON,NC,27893,WILSON
341861,01-JUN-12,31-MAY-13,As Submitted,1,ANSON REGIONAL MEDICAL SERVICES,203 SALISBURY STREET,,WADESBORO,NC,28170,ANSON
341866,01-JAN-13,31-DEC-13,As Submitted,1,WESTERN NC COMMUNITY HEALTH SERVICES,257 BILTMORE AVE,,ASHEVILLE,NC,28802-0338,BUNCOMBE
341871,01-AUG-12,31-JUL-13,As Submitted,4,METROPOLITAN COMM HEALTH SERVICES,120 W MARTIN LUTHER KING JR,,WASHINGTON,NC,27889,BEAUFORT
341874,01-JUL-12,30-JUN-13,As Submitted,4,RURAL HEALTH GROUP  INC.,9425 NC HWY 305,,JACKSON,NC,27845,NORTHAMPTON
341887,01-OCT-12,30-SEP-13,As Submitted,1,ROANOKE CHOWAN COMMUNITY HEATLH CTR,120 HEALTH CENTER DRIVE,,AHOSKIE,NC,27910,HERTFORD
341895,01-MAY-12,30-APR-13,Settled,11,HOT SPRINGS MEDICAL CENTER,PO BOX 68,,HOT SPRINGS,NC,28743,MADISON
341916,01-JAN-13,31-DEC-13,As Submitted,4,CABARRUS ROWAN COMMUNITY HEALTH CENT,202D MCGILL AVENUE NW,,CONCORD,NC,28025,CABARRUS
341926,01-JUL-12,30-JUN-13,As Submitted,1,OIC ROCKY MOUNT FAMILY MEDICAL CTR,111 SOUTH FAIRVIEW ROAD,,ROCKY MOUNT,NC,27802,NASH
341935,01-SEP-12,31-AUG-13,As Submitted,1,MERCE HEALTH CENTER FOR RANDOLPH,1831 N FAYETTEVILLE STREET,,ASHEBORO,NC,27203,RANDOLPH
341947,01-JUL-12,30-JUN-13,As Submitted,4,WEST CALDWELL HEALTH COUNCIL  INC.,POB 319,,COLLETTSVILLE,NC,28611,CALDWELL
341962,01-JUL-12,30-JUN-13,As Submitted,1,TRIAD ADULT & PEDIATRIC MEDICINE INC,1002 SOUTH EUGENE STREET,,GREENSBORO,NC,27406,GUILFORD
341972,06-APR-12,30-SEP-12,Settled,1,ALBEMARLE HOSPITAL AUTHORITY,510 SOUTH MARTIN LUTHER KING DRIVE,,ELIZABETH CITY,NC,27909,PASQUOTANK
341975,25-JUN-12,30-JUN-13,As Submitted,4,ROBESON HEALTH CARE CORPORATION,128 OKEEWEMEE STAR ROAD,,STAR,NC,27356,MONTGOMERY
341981,31-AUG-12,30-SEP-12,Settled,4,GASTON FAMILY HEALTH SERVICES  INC.,991 WEST HUDSON BLVD,,GASTONIS,NC,28052-6430,DAVIDSON
341982,07-SEP-12,30-JUN-13,As Submitted,1,BAKERSVILLE COMMUNITY MEDICAL CLINIC,86 NORTH MITCHELL AVENUE,,BAKERSVILLE,NC,28705,MITCHELL
341983,01-JAN-12,31-DEC-12,Settled,4,RUTHERFORD COMMUNITY HEALTH CENTER,187 WEST MAIN STREET,,SPINDALE,NC,28160,RUTHERFORD
341987,01-JUL-12,30-JUN-13,Settled,2,SOUTHSIDE UNITED HEALTH CENTER,3009 WAUGHTOWN STREET,,WINSTON SALEM,NC,27107-1634,FORSYTH
341989,12-OCT-12,30-APR-13,As Submitted,,HIGH COUNTRY COMMUNITY HEALTH,126 POPLAR GROVE CONNECTOR,,BOONE,NC,28607-0114,WATAUGA
343803,01-JUL-12,30-JUN-13,As Submitted,1,PENSLOW HEALTH CLINIC  INC.,P.O. BOX 159,,HOLLY RIDGE,NC,28445,ONSLOW
343818,01-JUL-12,30-JUN-13,As Submitted,,SALUDA MEDICAL CENTER  INC.,86 GREENVILLE STREET,,SALUDA,NC,28773,POLK
343828,01-JUL-12,30-JUN-13,As Submitted,,YANCEY COUNTY PRIMARY CARE,202 MEDICAL CAMPUS DRIVE,,BURNSVILLE,NC,28714,YANCEY
343832,01-OCT-12,30-SEP-13,As Submitted,,WESTFIELD MEDICAL CENTER,6740 WESTFIELD ROAD,,WESTFIELD,NC,27053,SURRY
343847,01-JUL-12,30-JUN-13,As Submitted,,MOUNTAIN VIEW MEDICAL CENTER,5229 ROCK CREEK ROAD,,HAYS,NC,28635,WILKES
343858,01-JAN-13,31-DEC-13,As Submitted,3,NEWPORT FAMILY PRACTICE,338 HOWARD BOULEVARD,,NEWPORT,NC,28570,CARTERET
343878,01-JAN-11,31-DEC-11,Settled,4,SHOEHEEL MEDICAL ARTS  INC.,102 PINE STREET,,MAXTON,NC,28364,ROBESON
343893,01-JUL-12,30-JUN-13,As Submitted,1,OCRACOKE HEALTH CENTER  INC.,305 BACK ROAD,,OCRACOKE,NC,27960,HYDE
343905,01-JUL-12,30-JUN-13,As Submitted,,BLACK RIVER HEALTH SERVICES  INC.,301 S. CAMPBELL ST.,,BURGAW,NC,28425,PENDER
343911,01-JAN-11,31-DEC-11,Settled,4,RIEGELWOOD MEDICAL CLINIC,210 HWY 87E,,RIEGELWOOD,NC,28456-0118,COLUMBUS
343914,01-JUL-12,30-JUN-13,As Submitted,,DUPLIN MEDICAL ASSOCIATION  INC,600 S. SYCAMORE ST,,ROSE HILL,NC,28458,DUPLIN
343918,01-DEC-12,30-NOV-13,As Submitted,4,CHADBOURN FAMILY PRACTICE CENTER,104 SEVENTH AVE,,CHADBOURN,NC,28431,COLUMBUS
343919,01-JUL-12,30-JUN-13,As Submitted,4,HARMONY MEDICAL CARE  PA,3210 HARMONY HIGHWAY,,HARMONY,NC,28634,IREDELL
343923,01-JUL-12,30-JUN-13,As Submitted,,COLUMBIA MEDICAL CENTER,208 NORTH  BROAD STREET,,COLUMBIA,NC,27925,TYRRELL
343930,01-JUL-12,30-JUN-13,As Submitted,,BOOMER MEDICAL CENTER  INC.,156 BOOMER COMMUNITY CENTER ROAD,,BOOMER,NC,28606,WILKES
343931,01-JUL-12,30-JUN-13,As Submitted,,BENSON AREA MEDICAL CENTER,3333 NC HWY 242 NORTH,,BENSON,NC,27504,JOHNSTON
343933,01-JAN-13,31-DEC-13,As Submitted,4,CARTERET FAMILY PRACTICE,208A PENNY LANE,,MOREHEAD CITY,NC,28557-4305,CARTERET
343936,01-JAN-10,31-DEC-10,Settled,4,HEALTH PLUS BY NURSE PRACTIONERS,P.O BOX 130,,TOAST,NC,27049,SURRY
343948,01-JAN-12,31-DEC-12,As Submitted,4,ANSON FAMILY MEDICINE  PC,510 MORVEN ROAD,,WADESBORO,NC,28170,ANSON
343950,01-JAN-13,31-DEC-13,As Submitted,4,GRANVILLE FAMILY MEDICINE PA,103 PROFESSIONAL PARK DR,,OXFORD,NC,27565,GRANVILLE
343951,01-JAN-13,31-DEC-13,As Submitted,4,VANCE FAMILY MEDICINE  PA,381 RUIN CREEK ROAD,,HENDERSON,NC,27536,VANCE
343962,01-JAN-13,31-DEC-13,As Submitted,1,SEAGROVE MEDICAL CLINIC PA,614 N BROAD STREET,,SEAGROVE,NC,27341,RANDOLPH
343964,01-JAN-13,31-DEC-13,As Submitted,4,LAUREL HILL MEDICAL CLINIC,18901 IDA MILL ROAD,,LAUREL HILL,NC,28351,SCOTLAND
343966,01-JAN-12,31-DEC-12,As Submitted,2,BLADEN MEDICAL ASSOCIATES OF ELIZABE,300 A EAST MCKAY STREET,,ELIZABETHTOWN,NC,28337,BLADEN
343970,01-JAN-13,31-DEC-13,As Submitted,,CLECO PRIMARY CARE NETWORK,808 SCHENCK STREET,,SHELBY,NC,28150,CLEVELAND
343973,01-JAN-13,13-MAY-13,As Submitted,4,BEACHCARE MED CARE CTR OF HAVELCOK,1224 EAST MAIN ST,,HAVELOCK,NC,28532,CRAVEN
343974,01-OCT-11,30-SEP-12,Settled,4,HALIFAX MEDICAL SERVICES,114 MARKET STREET,,ENFIELD,NC,27823,HALIFAX
348906,01-JUL-11,30-APR-12,As Submitted,4,ROBESON HEALTH CARE CORPORATION,15 HILL PLAZA SUITE A,,WHITEVILLE,NC,28742,COLUMBUS
348909,01-JAN-13,31-DEC-13,As Submitted,4,WEST COLUMBUS FAMILY PRACTICE  P.A.,110 N BROWN ST,,CHADBOURN,NC,28431,COLUMBUS
348918,01-JAN-13,28-FEB-13,Settled,4,BETHLEHEM FAMILY PRACTICE,174 BOLICK LANE  SUITE 202,,TAYLORSVILLE,NC,28603,ALEXANDER
348931,01-OCT-11,30-SEP-12,Settled,1,STANLY MEDICAL SERVICES,320 YADKIN STREET,,ALBEMARLE,NC,28001,CONSOLIDATED REPORT
348932,01-JAN-13,31-DEC-13,As Submitted,4,FAMILY CARE CENTER  PA,1668 NC HWY 16 SOUTH,,TAYLORSVILLE,NC,28681,ALEXANDER
348933,01-OCT-12,19-DEC-12,As Submitted,1,WILDWOOD MEDICAL CENTER,PO BOX 392,,HENRICO,NC,27842,HALIFAX
348937,01-JAN-11,28-MAY-11,Settled,1,CAROLINAS PHYSICIAN NETWORK,8560 COOK STREET,,MT PLEASANT,NC,28124,CABARRUS
348938,01-AUG-11,31-JUL-12,Settled,4,RIVERQUEST MEDICAL CARE  PA,258 LOWE ROAD,,LUMBERTON,NC,28360,LUMBERTON
348939,01-JAN-12,31-DEC-12,As Submitted,,EASTERN CAROLINA GERIATRIC ASSOC/FP,105 COMMERCE STREET,,POWELLSVILLE,NC,27967,BERTIE
348941,01-OCT-11,30-SEP-12,Settled,1,ROANOKE VALLEY HEALTH SERVICES  INC.,1385 MEDICAL CENTER DRIVE,,ROANOKE RAPIDS,NC,27870,HALIFAX
348944,01-JAN-13,31-DEC-13,Settled,5,HIGHLAND MEDICAL ASSOCIATES  P.A.,165 COOLRIDGE STREET,,HENDERSONVILLE,NC,28792,HENDERSON
348945,01-JAN-11,30-SEP-11,As Submitted,4,SE RED SPRINGS FAMILY MEDICINE,229 S MAIN STREET,,RED SPRINGS,NC,28377,ROBESON
348949,01-OCT-12,30-JUN-13,As Submitted,1,NORWOOD MEDICAL SERVICES,269 SOUTH MAIN STREET,,NORWOOD,NC,28128,STANLY
348951,01-JAN-13,31-DEC-13,As Submitted,4,MID-CAROLINA FAMILY MEDICINE,1038 ALBEMARLE RD,,TROY,NC,27371,MONTGOMERY
348957,01-OCT-12,30-SEP-13,As Submitted,4,FAIRMONT MEDICAL CLINIC,101 N WALNUT ST,,FAIRMONT,NC,28340,ROBESON
351800,01-JUL-12,30-JUN-13,As Submitted,1,FAMILY HEALTHCARE CENTER,301 NP AVE,,FARGO,ND,58102,CASS
351804,01-NOV-12,31-OCT-13,As Submitted,1,NORTHLAND HEALTH PARTNERS CHC,416 KUNDERT ST,,TURTLE LAKE,ND,58575,MCLEAN
351808,01-JUN-12,31-MAY-13,Settled,1,VALLEY COMMUNITY HEALTH CENTERS,104 NORTH PARK STREET,,NORTHWOOD,ND,58267,GRAND FORKS
351810,01-MAY-13,30-APR-14,As Submitted,1,COAL COUNTRY COMMMUNITY HEALTH CENTE,1312 HIGHWAY 49 NW,,BEULAH,ND,58523,MERCER
353803,01-JAN-10,31-JUL-10,Settled,1,JOHNSON CLINIC  PC,215 MAIN STREET SE,,DUNSEITH,ND,58308,ROLETTE
353822,01-JUL-12,30-JUN-13,As Submitted,1,SANFORD HEALTH ENDERLIN CLINIC,201 4TH AVENUE,,ENDERLIN,ND,58027,RANSON
353837,01-JUL-12,30-JUN-13,As Submitted,1,AVERA CLINIC OF ELLENDALE,240 MAIN STREET,,ELLENDALE,ND,58436,DICKEY
353848,01-JUL-12,30-JUN-13,As Submitted,4,SANFORD HEALTH ELLENDALE CLINIC,141 MAIN STREET,,ELLENDALE,ND,58436,DICKEY
353849,01-JUL-11,30-JUN-12,Settled,4,SANFORD HEALTH OAKES CLINICS,420 SOUTH 7TH STREET,,OAKES,ND,58474,DICKEY
353851,01-OCT-12,30-SEP-13,As Submitted,5,ST ANDREW S BOTTINEAU CLINIC LLC,314 OHMER STREET,,BOTTINEAU,ND,58318,BOTTINEAU
353852,01-JAN-13,31-DEC-13,As Submitted,4,FAMILY MEDICAL CLINIC,10 9TH AVE E,,LISBON,ND,58054,RANSOM
353854,01-JAN-13,31-DEC-13,As Submitted,1,KIDDER COUNTY PRIMARY HEALTH CARE CO,110 WEST BROADWAY,,STEELE,ND,58482,KIDDER
353899,01-JUL-12,30-JUN-13,As Submitted,4,RICHARDTON HEALTH CENTER INC,212 3RD AVENUE W,,RICHARDTON,ND,58652,STARK
361003,12-OCT-12,31-DEC-12,Settled,5,NEIGHBORHOOD HEALTH CARE INC,10400 NEW HAVEN ROAD,,HARRISON,OH,45030,HAMILTON
361004,22-OCT-12,31-DEC-12,Settled,5,FIVE RIVERS MED SURG HEALTH CENTER,725 SOUTH LUDLOW STREET,,DAYTON,OH,45402,MONTGOMERY
361005,31-OCT-12,31-DEC-12,Settled,5,FIVE RIVERS HEALTH CENTER,1 WYOMING STREET  BERRY BLDG,,DAYTON,OH,45409,MONTGOMERY
361006,23-OCT-12,31-DEC-12,Settled,5,FIVE RIVERS HEALTH CENTER,1 APPLE STREET,,DAYTON,OH,45409,MONTGOMERY
361007,01-JAN-13,31-DEC-13,As Submitted,,FIVE RIVERS COMMUNITY HEALTH CENTER,3535 SALEM AVE SUITES,,DAYTON,OH,45406,MONTGOMERY
361009,16-OCT-12,31-DEC-12,Settled,5,NEIGHBORHOOD HEALTHCARE  INC,2415 AUBURN AVE,,CINCINNATI,OH,45219,HAMILTON
361013,04-OCT-12,31-DEC-12,Settled,5,BARBERTON CLINIC,390 ROBINSON AVE SUITE E,,BARBERTON,OH,44203,SUMMIT
361014,01-JAN-13,31-DEC-13,Settled,5,CINCINNATI HEALTH NETWORK INC,2825 BURNET AVE. SUITE 232,,CINCINNATI,OH,45219,HAMILTON
361018,25-MAR-13,30-JUN-13,Settled,5,FREE MED CLINIC OF GREATER CLEVELAND,12201 EUCLID AVENUE,,CLEVELAND,OH,44106,CUYAHOGA
361029,01-JAN-13,31-DEC-13,Settled,5,CHRISTIAN COMMUNITY HEALTH CENTERS,5 E LIBERTY STREET,,CINCINNATI,OH,45202,HAMILTON
361030,20-AUG-13,31-DEC-13,As Submitted,1,THIRD STREET COMMUNITY CLINIC,2131 PARK AVENUE,,ONTARIO,OH,44906,RICHLAND
361801,01-JAN-13,31-DEC-13,As Submitted,1,NE OHIO NEIGHBORHOOD HEALTH SERVICES,8300 HOUGH AVE,,CLEVELAND,OH,44103,CUYAHOGA
361803,01-JAN-13,31-DEC-13,As Submitted,10,ELM STREET HEALTH CENTER,1525 ELM ST.,,CINCINNATI,OH,45210,HAMILTON
