PROVIDER_NUMBER,FYB,FYE,STATUS,CTRL_TYPE,hclinic_Name,Street_Addr,Po_Box,City,State,Zip_Code,County
373824,01-JUL-16,30-JUN-17,As Submitted,2,ST. JOHN CLINIC BARNSDALL,112 NORTH 5TH STREET,,BARNSDALL,OK,74002,OSAGE
373825,01-JAN-14,31-DEC-14,Settled,4,WEWOKA MEDICAL RURAL HEALTH CLINIC,1401 W FIRST ST.,,WEWOKA,OK,74884,SEMINOLE
373828,01-OCT-12,30-SEP-13,Settled,4,DOCTORS CLINIC OF DURANT INC,1400 BRYAN DRIVE   STE 300,,DURANT,OK,74701,BRYAN
373830,01-JUL-16,30-JUN-17,As Submitted,4,NOWATA COUNTY RURAL HEALTH CLINIC,712 E OSAGE,,NOWATA,OK,74048,NOWATA
373833,01-JAN-17,31-DEC-17,As Submitted,5,HUGO RURAL HEALTH CLINIC,1201 E. JACKSON STREET,,HUGO,OK,74743,CHOCTAW
373834,01-JAN-17,31-DEC-17,As Submitted,5,RYAN MEDICAL CLINIC  LLC,514 WASHINGTON,,RYAN,OK,73565,JEFFERSON
373854,01-AUG-16,31-JUL-17,As Submitted,3,WATONGA FAMILY CARE,407 CLARENCE NASH BLVD,,WATONGA,OK,73772,BLAINE
373862,01-JAN-17,31-DEC-17,As Submitted,4,ABC MEDICAL CLINIC,1549 S VIRGINIA AVE,,ATOKA,OK,74525-0568,ATOKA
373868,01-JAN-17,31-DEC-17,As Submitted,6,CLINICO  LLC,103 E MAIN,,BEGGS,OK,74421,OKMULGEE
373870,01-APR-13,31-MAR-14,Settled,4,KINGSTON RURAL HEALTH CLINIC,701 E. HWY 70,,KINGSTON,OK,73439,DEKALB
373872,01-JUL-16,30-JUN-17,As Submitted,1,WAYNOKA RURAL HEALTH CLINIC,503 S NICKERSON,,WAYNOKA,OK,73860,WOODS
373873,01-JUL-16,30-JUN-17,As Submitted,1,MEDFORD RURAL HEALTH CLINIC,158 E. SUNSET DR,,MEDFORD,OK,73759,GRANT
373874,01-JUL-15,31-DEC-15,Settled,1,GARBER RURAL HEALTH CLINIC,316 MAIN ST,,GARBER,OK,73738,GARFIELD
373875,01-JUL-16,30-JUN-17,As Submitted,1,CHEROKEE RURAL HEALTH CLINIC,221 S. GRAND,,CHEROKEE,OK,73728,ALFALFA
373876,01-JAN-17,31-DEC-17,Settled,3,HUSSAIN FAMILY PRACTICE,139 E MAIN,,WILBURTON,OK,74578,LATIMER
373877,01-JAN-10,31-DEC-10,Settled,4,WESTVILLE MEDICAL CENTER,419 S. WILLIAMS,,WESTVILLE,OK,74965,ADAIR
373878,01-JAN-17,31-DEC-17,As Submitted,1,SOUTHEASTERN OKLAHOMA FAMILY SERVICE,113653 OLD HWY 69,,CHECOTAH  OK 74426,OK,74432,MCINTOSH
373879,01-JAN-16,01-MAR-16,Settled,4,HINTON FAMILY MEDICAL CLINIC  LLC,1500 NORTH BROADWAY,,HINTON,OK,73047,CADDO
373880,02-JUN-17,31-DEC-17,As Submitted,4,ABC MEDICAL CLINIC HOLDENVILLE,1011 N HINCKLEY ST,,HOLDENVILLE,OK,74848,HUGHES
373881,07-JUL-17,31-DEC-17,Settled,1,ROWLAND FLATT CLINIC,603 NE 2ND STREET,,ANTLERS,OK,74523,PUSHMATAHA
381800,01-APR-14,31-MAR-15,Settled,1,VIRGINIA GARCIA MEMORIAL HEALTH CENT,85 NORTH 12 STREET,,CORNELIUS,OR,97113,WASHINGTON
381801,01-JUN-14,31-MAY-15,Settled,1,LA CLINICA DEL VALLE,3617 S PACIFIC HWY,,MEDFORD,OR,97501,JACKSON
381810,01-JUL-14,30-JUN-15,Settled,1,NORTHWEST HUMAN SERVICES  INC.,681 CENTER ST. NE,,SALEM,OR,97301,MARION
381811,01-JUL-14,30-JUN-15,Settled,2,CENTRAL CITY CONCERN,232 NW 6TH AVE,,PORTLAND,OR,97209,MULTNOMAH
381813,01-FEB-14,31-JAN-15,Settled,,LACLINICA DEL CARINO/ONE COMM HEALT,849 PACIFIC AVENUE,,HOOD RIVER,OR,97031,HOOD RIVER COUNTY
381820,01-JUL-14,30-JUN-15,Settled,9,BEAVERCREEK HEALTH AND WELLNESS,1425 BEAVERCREEK RD,,OREGON CITY,OR,97045,CLACKAMAS
381823,01-JUL-14,30-JUN-15,Settled,1,SISKIYOU COMUNITY HEALTH CENTER,1701 NW HAWTHORNE AVE,,GRANTS PASS,OR,97526,JOSEPHINE
381824,01-JUL-14,30-JUN-15,Settled,9,TILLAMOOK COUNTY HEALTH DEPT,801 PACIFIC AVE,,TILLAMOOK,OR,97141-0489,TILLAMOOK
381827,01-JUL-14,30-JUN-15,Settled,9,MULTNOMAH COUNTY HEALTH DEPARTMENT,421 SW OAK STREET  SUITE 210,,PORTLAND,OR,97204,MULTNOMAH
381845,01-JAN-14,31-DEC-14,Settled,1,KLAMATH OPEN DOOR CLINIC,2074 S. 6TH STREET,,KLAMATH FALLS,OR,97601,KLAMATH
381846,01-JUL-14,30-JUN-15,Settled,1,UMPQUA COMMUNITY HEALTH CENTER,150 KENNETH FORD DRIVE,,ROSEBURG,OR,97470,DOUGLAS
381848,01-JUN-14,31-MAY-15,Settled,,MOSAIC MEDICAL,375 NW BEAVER ST. STE 101,,PRINEVILLE,OR,97754,CROOK COUNTY
381849,01-JAN-14,31-DEC-14,Settled,11,KLAMATH TRIBAL HEALTH,3949 S. 6TH ST.,,KLAMATH FALLS,OR,97603,KLAMATH
381852,01-MAR-14,28-FEB-15,Settled,4,COASTAL FAMILY HEALTH CENTER,PO BOX 239,,ASTORIA,OR,97103,CLATSOP
381854,01-JUL-11,30-NOV-11,Settled,1,COMMUNITY HEALTH CENTERS OF LANE CO,941 WEST 7TH,,EUGENE,OR,97401,LANE
381856,01-JUL-14,30-JUN-15,Settled,9,COMMUNITY HEALTH CENTERS OF LANE CTY,2073 OLYMPIC STREET,,SPRINGFIELD,OR,97477-3413,LANE
381857,01-JUL-14,30-JUN-15,Settled,1,ROGUE COMMUNITY HEALTH-ASHLAND,19 MYRTLE STREET,,MEDFORD,OR,97504,JACKSON
381877,01-OCT-13,30-SEP-14,Settled,4,NATIVE AMERICAN REHABILITATION ASSOC,1776 SW MADISON,,PORTLAND,OR,97205-1569,MULTNOMAH
381881,01-JUL-14,30-JUN-15,Settled,9,BENTON COUNTY HEALTH DEPARTMENT,530 NORTHWEST 27TH STREET,,CORVALLIS,OR,97330,BENTON
381884,01-JUL-14,30-JUN-15,Settled,2,OHSU FAMILY MEDICINE AT RICHMOND,3930 SE DIVISION,,PORTLAND,OR,97202,MULTNOMAH
381885,01-JAN-14,31-DEC-14,Settled,1,COLUMBIA RIVER COMMUNITY HEALTH SERV,450 TATONE ST,,BOARDMAN,OR,97818,MORROW
381888,01-JUL-14,30-JUN-15,Settled,6,ASHER CLINIC,712 JAY STREET,,FOSSIL,OR,97830,WHEELER
381892,01-JUL-14,30-JUN-15,Settled,,LINCOLN COUNTY HEALTH & HUMAN SRVCS,1010 S COAST HWY,,NEWPORT,OR,97365,LINCOLN
381902,01-JUL-14,30-JUN-15,Settled,4,WATERFALL CLINIC  INC.,1890 WAITE STREET,,NORTH BEND,OR,97459,COOS
381908,01-JUL-14,30-JUN-15,Settled,1,OUTSIDE IN,1132 SW 13TH AVENUE,,PORTLAND,OR,97205-1703,MULTNOMAH
381913,01-JAN-14,31-DEC-14,Settled,1,THE RINEHART CLINIC,230 ROWE ST,,WHEELER,OR,97147,TILLAMOOK
381915,01-NOV-13,31-OCT-14,Settled,1,LAPINE COMMUNITY HEALTH CENTER,51600 HUNTINGTON ROAD,,LAPINE,OR,97739,DESCHUTES
381919,01-JUL-14,30-JUN-15,Settled,1,ADAPT  INC. DBA S. RIVER MED. CENTER,671 SW MAIN STREET,,WINSTON,OR,97496,DOUGLAS
381928,01-OCT-12,30-SEP-13,Settled,2,LIFEWORKS SATELLITE CLINIC,3716 NE MARTIN LUTHER KING JR BLVD.,,PORTLAND,OR,97212,MULTNOMAH
381931,14-JUN-12,30-JUN-13,Settled,9,SUNNYSIDE HEALTH AND WELLNESS CENTER,9775 SE SUNNYSIDE RD  STE 200,,CLACKAMAS,OR,97015,CLACKAMAS
381934,01-JAN-14,31-DEC-14,Settled,1,NEIGHBORHOOD HEALTH CENTER,178 SW 2ND AVE,,CANBY,OR,97013,CLACKAMAS
381935,01-JUL-14,30-JUN-15,Settled,1,THE WALLACE MEDICAL CONCERN,124 NE 181ST AVE STE 103,,PORTLAND,OR,97230-6565,MULTNOMAH
381939,05-JUL-13,30-SEP-13,Settled,4,NATIVE AMERICAN REHABILITATION ASSOC,12360 E BURNSIDE,,PORTLAND,OR,97233,MULTNOMAH
381943,25-APR-14,31-JAN-15,Settled,1,BANDON COMMUNITY HEALTH CENTER,1010 1ST ST SE,,BANDON,OR,97411,COOS
381950,29-JUL-14,30-JUN-15,Settled,4,WATERFALL SCHOOL BASED HEALTH CENTE,1890 WAITE STREET  SUITE 1,,NORTH BEND,OR,97459-1229,COOS
381951,26-JUN-14,30-JUN-15,Settled,,CHC - PROSPECT SCHOOL BASED HEALTH C,280 MILL CREEK DRIVE,,PROSPECT,OR,97536-9722,JACKSON
383802,01-JUL-16,30-JUN-17,As Submitted,1,MCKENZIE RIVER CLINIC,51730 DEXTER STREET,,BLUE RIVER,OR,97413,LANE
383805,01-JAN-17,31-DEC-17,As Submitted,9,SOUTH GILLIAM HEALTH CENTER,422 N MAIN STREET,,CONDON,OR,97823,GILLIAM
383807,01-OCT-14,30-SEP-15,Settled,1,ALSEA RURAL HEALTH CARE  INC.,435 ALDER STREET,,ALSEA,OR,97324,BENTON
383808,01-JUL-16,30-JUN-17,As Submitted,2,PHMG - DEXTER,38843 DEXTER ROAD,,DEXTER,OR,97431,LANE
383817,01-JUL-16,30-JUN-17,As Submitted,9,MALHEUR MEMORIAL HEALTH CENTER,410 MAIN ST./ P.O. BOX 1726,,NYSSA,OR,97913,MALHEUR
383819,01-JAN-15,31-DEC-15,Settled,,JORDAN VALLEY HEALTH CLINIC  INC.,400 IOWA STREET,,JORDAN VALLEY,OR,97910-9539,MALHEUR
383820,01-JUL-16,30-JUN-17,Settled,,SHERMAN COUNTY HEALTH DISTRICT,110 MAIN STREET,,MORO,OR,97039,SHERMAN
383825,01-JAN-17,31-DEC-17,As Submitted,3,SHADY COVE CLINIC,21990 HIGHWAY 62,,SHADY COVE,OR,97539,JACKSON
383828,01-JAN-13,27-FEB-13,Settled,3,BAYSHORE FAMILY MEDICINE,38505 BROOTEN ROAD,,PACIFIC CITY,OR,97135,TILLAMOOK
383830,01-JUL-15,31-JUL-15,Settled,,SOUTH COUNTY HEALTH DISTRICT,142 E DEARBORN STREET,,UNION,OR,97883-0986,UNION
383831,01-JUL-13,30-JUN-14,Settled,,ELGIN FAMILY HEALTH CLINIC LLC,1400 DIVISION ST,,ELGIN,OR,97827,UNION
383835,01-SEP-10,18-SEP-11,Settled,4,LINCOLN CITY MEDICAL CENTER  PC,2870 W. DEVILS LAKE ROAD,,LINCOLN CITY,OR,97367,LINCOLN
383836,01-JAN-17,31-DEC-17,As Submitted,3,COASTAL HEALTH PRACTITIONERS,3015 NE WEST DEVILS LAKE ROAD,,LINCOLN CITY,OR,97367,LINCOLN
383839,01-APR-17,31-MAR-18,As Submitted,4,OAK STREET HEALTH CARE CENTER,446 OAK STREET,,BROOKINGS,OR,97415,CURRY
383840,01-JAN-15,28-AUG-15,Settled,,NORTH LAKE CLINIC LLC,PO BOX 377,,CHRISTMAS VALLEY,OR,97641,LAKE
383843,01-JAN-17,31-DEC-17,Settled,3,SISKIYOU PEDIATRIC CLINIC  LLP,700 SW RAMSEY,,GRANTS PASS,OR,97527,JOSEPHINE
383846,01-JAN-11,31-AUG-11,Settled,5,BAKER CLINIC  LLP,3175 POCAHONTAS RD,,BAKER CITY,OR,97814,BAKER
383848,01-JUL-16,30-JUN-17,As Submitted,9,GRANT COUNTY HEALTH DEPARTMENT,528 EAST MAIN STREET,,JOHN DAY,OR,97845,GRANT
383849,01-JUL-16,30-JUN-17,As Submitted,,OHSU SCAPPOOSE RHC,51377 OLD PORTLAND ROAD,,SCAPPOOSE,OR,97056,COLUMBIA
383850,01-JAN-13,04-AUG-13,Settled,4,DUNES FAMILY HEALTH CARE  PC,620 RANCH ROAD,,REEDSPORT,OR,97467,DOUGLAS
383852,01-OCT-16,30-SEP-17,As Submitted,1,EASTERN OREGON MEDICAL ASSOCIATES,3950 17TH STREET  SUITE A,,BAKER CITY,OR,97814,BAKER
383853,01-JAN-17,31-DEC-17,As Submitted,4,NORTH BEND MEDICAL CNT - GOLD BEACH,94170 2ND STREET,,GOLD BEACH,OR,97444,CURRY
383856,01-JAN-16,31-DEC-16,As Submitted,4,GIFFORD MEDICAL,1050 W ELM AVE  #110,,HERMISTON,OR,97838,UMATILLA
383858,01-JAN-17,31-DEC-17,As Submitted,3,URGENT HEALTH CARE CENTER,236 E NEWPORT AVE,,HERMISTON,OR,97838,UMATILLA
383859,01-JAN-17,31-DEC-17,As Submitted,4,MADRAS MEDICAL GROUP,76 NE 12TH STREET,,MADRAS,OR,97741,JEFFERSON
383860,01-JAN-12,29-FEB-12,Settled,4,HIGH DESERT HEALTH CARE PC,1251 NE ELM ST,,PRINEVILLE,OR,97754,CROOK
383861,01-JAN-12,31-DEC-12,Settled,3,VALLEY MEDICAL CLINIC,3820 17TH STREET,,BAKER CITY,OR,97814,BAKER
383864,01-JAN-17,31-DEC-17,Settled,5,WINDING WATERS CLINIC PC,603 MEDICAL PARKWAY,,ENTERPRISE,OR,97828,WALLOWA
383866,01-DEC-16,30-NOV-17,As Submitted,4,C. SCOTT GRAHAM  DO  PC,620 SOUTH J STREET,,LAKEVIEW,OR,97630,LAKE
383867,01-APR-17,31-MAR-18,As Submitted,1,LEGACY CLINIC ST. HELENS,500 N. COLUMBIA RIVER HIGHWAY  STE 6,,ST. HELENS,OR,97051,COLUMBIA
383868,01-JAN-17,31-DEC-17,Settled,4,TREASURE VALLEY PEDIATRIC CLINIC,1219 SW 4TH AVE SUITE 1,,ONTARIO,OR,97914-1562,MALHEUR
383869,01-JAN-17,31-DEC-17,As Submitted,1,PINE EAGLE CLINIC,218 NORTH PINE STREET,,HALFWAY,OR,97834,BAKER
383871,01-JAN-10,31-DEC-10,Settled,1,WHITE RRIVER HEALTH DISTRICT,1605 GEORGE JACKSON RD,,MAUPIN,OR,97037,WASON
383872,01-JAN-17,31-DEC-17,As Submitted,6,UMPQUA REGIONAL MED CTR  LLC,1813 WEST HARVARD,,ROSEBURG,OR,97471,DOUGLAS
383873,01-JAN-14,31-DEC-14,Settled,1,CENTER FOR WOMEN & THE FAMILY,17 SW FRAZER AVE STE 282,,PENDLETON,OR,97801,UMATILLA
383874,01-JAN-17,31-DEC-17,Settled,,PEDIATRIC SPCLISTS OF PENDLETON LLC,2461 SW PERKINS AVE,,PENDLETON,OR,97801-3280,UMATILLA
383875,01-JAN-14,24-APR-14,Settled,1,BANDON COMMUNITY HEALTH CENTER INC,1010 1ST ST SE,,BANDON,OR,97411,COOS
383876,01-JAN-17,31-DEC-17,As Submitted,,NORTH BEND MEDICAL CENTER  BANDON,1900 WOODLAND DRIVE,,COOS BAY,OR,97420,COOS
383877,01-JAN-13,28-FEB-13,Settled,3,BAYSHORE FAMILY MEDICINE,1105 SE JETTY AVE,,LINCOLN CITY,OR,97367,LINCOLN
383878,01-JAN-17,31-DEC-17,As Submitted,4,URGENTCARE NW  ASTORIA  PC,2120 EXCHANGE ST  SUITE 111,,ASTORIA,OR,97103,CLATSOP
383879,01-JAN-14,31-MAR-14,Settled,1,CLATSKANIE FAMILY MEDICAL CLINIC,401 BEL AIR DRIVE,,CLATSKANIE,OR,97016,COLUMBIA
383880,01-JUL-16,30-JUN-17,As Submitted,4,EVERGREEN FAMILY MEDICINE,2570 NW EDENBOWER BLVD  STE 100,,ROSEBURG,OR,97471-6214,DOUGLAS
383881,01-APR-17,31-MAR-18,As Submitted,1,LEGACY MEDICAL GROUP  FIRWOOD,36860 INDUSTRIAL WAY,,SANDY,OR,97055,CLACKAMAS
383882,01-JAN-17,31-DEC-17,As Submitted,4,COLUMBIA GORGE MEDICAL CENTER,1750 12TH STREET,,HOOD RIVER,OR,97031,HOOD RIVER
383883,01-JAN-17,31-DEC-17,Settled,6,CANBY HEALTHCARE CLINIC INC,703 SE 1ST AVE,,CANBY,OR,97013,CLACKAMAS
383884,01-SEP-16,31-AUG-17,As Submitted,4,FAMILY HEALTH ASSOC. OF HERMISTON,600 NW 11TH  SUITE E-15,,HERMISTON,OR,97838,UMATILLA
383885,01-JAN-17,31-DEC-17,As Submitted,4,PUBLIC HLTH FOUNDATION COLUMBIA CNTY,510 BRIDGE ST,,VERNONIA,OR,97064,VERNONIA
383886,01-JUL-16,30-JUN-17,Settled,1,CASCADE DIRECT CARE,750 NW 4TH STREET,,PRINEVILLE,OR,97754,CROOK
383887,01-JAN-17,31-DEC-17,As Submitted,5,APPLEGATE VALLEY FAMILY MEDICINE,8600 NEW HOPE ROAD,,GRANTS PASS,OR,97527,JOSEPHINE
383890,01-JAN-17,31-DEC-17,As Submitted,4,ORCHID OAKRIDGE CLINIC  PC,47815 HWY 58,,OAKRIDGE,OR,97463,LANE
383892,01-JAN-17,31-DEC-17,Settled,4,SNAKE RIVER PEDIATRICS,1050 SW 3RD AVE SUITE 3200,,ONTARIO,OR,97914-4560,MALHEUR
383893,01-JAN-17,31-DEC-17,As Submitted,4,NORTH BEND MEDICAL CNT - IMMEDIATE,1900 WOODLAND DRIVE,,COOS BAY,OR,97420,COOS COUNTY
383894,17-NOV-16,31-DEC-16,Settled,1,ORCHID HEALTH,535 NE 6TH AVE,,ESTACADA,OR,97023-9312,CLACKAMAS
383895,14-FEB-17,31-DEC-17,Settled,6,COLUMBIA RIVER WOMENS CENTER,1810 E 19TH ST,,THE DALLES,OR,97058,WASCO
391009,01-JUL-14,30-JUN-15,Settled,2,COMMUNITY HEALTH & DENTAL CARE  INC.,11 ROBINSON STREET  SUITE 100,,POTTSTOWN,PA,19464,MONTGOMERY
391018,01-JUL-13,30-JUN-14,Settled,3,MT PLEASANT MEDICAL CENTER,8125 STENTON AVE,,PHILADELPHIA,PA,19150,PHILADELPHIA
391030,01-JUL-14,30-JUN-15,Settled,1,SUSQUEHANNA COMM HEALTH & DENTAL CLI,469-471 HEPBURN STREET,,WILLIAMSPORT,PA,17701,LYCOMING
391031,03-AUG-12,30-JUN-13,Settled,1,URBAN HEALTH INITIATIVES  INC.,1408 SOUTH BROAD STREET,,PHILADELPHIA,PA,19146,PHILADELPHIA
391033,28-JUN-12,30-JUN-13,Settled,1,MCANDREW  FAMILY HEALTH CENTER,111 MAIN STREET,,VANDLING,PA,18421,LACKAWANNA
391034,01-JAN-14,31-DEC-14,Settled,1,BERKS COMMUNITY HEALTH CENTER,838 PENN STREET,,READING,PA,19602,BERKS
391035,01-JUL-16,30-JUN-17,Settled,4,LA COMMUNIDAD HISPANA INC,731 W CYPRESS ST,,KENNETT SQUARE,PA,19348,CHESTER
391039,01-JUL-14,30-JUN-15,Settled,1,NEIGHBORHOOD HLTH CTRS LEHIGH VALLEY,218 NORTH SECOND STREET,,ALLENTOWN,PA,18102,LEHIGH
391042,01-JUL-14,30-JUN-15,Settled,1,JOHNATHAN LAX TREATMENT CENTER,1233 LOCUST STREET  3RD FLOOR,,PHILADELPHIA,PA,19107,PHILADELPHIA
391045,01-JUL-15,30-JUN-16,Settled,,SADLER HEALTH CENTER CORPORATION,1100 MONTOUR ROAD,,LOYSVILLE,PA,17047-9200,PERRY
391074,01-JUL-16,30-JUN-17,Settled,1,LA COMUNIDAD HISPANA,303 NORHT THIRD STREET,,OXFORD,PA,19363,CHESTER
391801,01-JAN-14,31-DEC-14,Settled,4,GREATER PHILADELPHIA HEALTH ACTION,432 N. 6TH STREET,,PHILADELPHIA,PA,19123,PHILADELPHIA
391804,01-JUL-14,30-JUN-15,Settled,,FREELAND HEALTH CENTER,404 RIDGE STREET,,FREELAND,PA,18224-1805,LUZERNE
391805,01-APR-14,31-MAR-15,Settled,1,CORNERSTONE CARE  INC.,7 GLASSWORKS ROAD,,GREENSBORO,PA,15338,GREENE
391807,01-MAY-14,30-APR-15,Settled,1,CENTERVILLE CLINICS INC.,BOX 76 MAIN STREET,,REPUBLIC,PA,15475,FAYETTE
391808,01-APR-14,31-MAR-15,Settled,2,HAMILTON HEALTH CENTER,110 SOUTH 17TH STREET,,HARRISBURG,PA,17104,DAUPHIN
391810,01-NOV-13,31-OCT-14,Settled,1,PRIMARY CARE HEALTH SERVC. INC,7227 HAMILTON AVENUE,,PITTSBURGH,PA,15208,ALLEGHENY
391815,01-JUL-13,30-JUN-14,Settled,4,SCRANTON PRIMARY HEALTH CARE CTR,959 WYOMING AVENUE/P.O. BOX 31,,SCRANTON,PA,18501,LACKAWANNA
391816,01-DEC-13,30-NOV-14,Settled,1,STO-ROX FAMILY HEALTH COUNCIL,710 THOMPSON AVENUE,,MCKEES ROCKS,PA,15136,ALLEGHENY
391817,01-APR-14,31-MAR-15,Settled,,FAMILY FIRST HEALTH,116 SOUTH GEORGE STREET,,YORK,PA,17401,YORK
391818,01-APR-14,31-MAR-15,Settled,4,SOUTHEAST LANCASTER HEALTH SVCS  INC,625 S DUKE ST,,LANCASTER,PA,17608,LANCASTER
391819,01-SEP-14,31-AUG-15,Settled,1,PRIMARY HEALTH NETWORK,AKA THE PRIMARY HEALTH NETWORK,,SHARON,PA,16146,MERCER
391821,01-JUL-14,30-JUN-15,Settled,1,CHESPENN HEALTH SERVICES  INC.,2600 W 9TH ST.,,CHESTER,PA,19013,DELAWARE
391822,01-SEP-14,31-AUG-15,As Submitted,1,GLENDALE AREA MED. ASSOCIATION INC.,850 MAIN STREET,,COALPORT,PA,16627,CLEARFIELD
391824,01-JUL-09,30-JUN-10,Settled,1,COMMUNITY HEALTH NET  INC.,1720 HOLLAND ST.,,ERIE,PA,16503,ERIE
391825,01-JAN-14,31-DEC-14,Settled,1,DELAWARE VALLEY COMM HEALTH  INC.,1412 FAIRMOUNT AVENUE,,PHILADELPHIA,PA,19130,PHILADELPHIA
391826,01-AUG-14,31-JUL-15,Settled,1,QUALITY COMMUNITY HEALTH CARE  INC.,2501 W LEHIGH AVENUE,,PHILADELPHIA,PA,19132,PHILADELPHIA
391833,01-OCT-13,30-SEP-14,Settled,1,B K HEALTH CENTER INC,155 ERIE BOULEVARD,,SUSQUEHANNA,PA,18847,SUSQUEHANNA
391837,01-APR-09,31-MAR-10,Settled,,CENTRAL POTTER HEALTH CENTER,71 ELK ST,,COUDERSPORT,PA,16915,POTTER
391845,01-JUL-14,30-JUN-15,Settled,1,NORTH PENN COMPREHENSIVE HEALTH SVCS,6 RIVERSIDE PLAZA,,BLOSSBURG,PA,16912,TIOGA
391851,01-JAN-14,31-DEC-14,Settled,,KEYSTONE RURAL HEALTH CENTER,820 FIFTH AVENUE,,CHAMBERSBURG,PA,17201,FRANKLIN
391852,01-JUL-14,30-JUN-15,Settled,1,SPECTRUM HEALTH SERVICES  INC.,5201 HAVERFORD AVE.,,PHILADELPHIA,PA,19139,PHILALDELPHIA
391853,01-MAR-14,28-FEB-15,Settled,4,BROAD TOP AREA MEDICAL CENTER,4133 MEDICAL CENTER DRIVE,,BROAD TOP,PA,16621,HUNTINGDON
391865,01-JUL-14,30-JUN-15,Settled,1,COMMUNITY HEALTH NET  INC.,1202 STATE ST .,,ERIE,PA,16501,ERIE
391871,01-JUL-14,30-JUN-15,Settled,4,EAST LIBERTY FAMILY HLTH CARE CENTER,6023 HARVARD STREET,,PITTSBURGH,PA,15206,US
391872,01-JUL-14,30-JUN-15,Settled,10,CITY OF PHILADELPHIA  DEPART OF PH,500 SOUTH BROAD STREET,,PHILADELPHIA,PA,19146,PHILADELPHIA
391882,01-JUL-14,30-JUN-15,Settled,4,RHD-ABBOTTSFORD HEALTH CENTER,4700 WISSAHICKON AVE  BLDG D,,PHILADELPHIA,PA,19144,PHILADELPHIA
391888,01-APR-14,31-MAR-15,Settled,,KEYSTONE RURAL HEALTH CONSORTIA  INC,90 EAST 2ND STREET,,EMPORIUM,PA,15834,CAMERON
391904,01-JUL-14,30-JUN-15,Settled,1,SHARON COMMUNITY HEALTH CENTER,94 WEST CONNELLY BOULEVARD,,SHARON,PA,16146,MERCER
391924,01-JAN-14,31-DEC-14,Settled,4,HYNDMAN AREA HEALTH CENTER,144 FIFTH AVENUE,,HYNDMAN,PA,15545,BEDFORD
391925,01-JUL-14,30-JUN-15,Settled,4,METRO COMMUNITY HEALTH CENTER,1789 S BRADDOCK AVE,,PITTSBURGH,PA,15218,ALLEGHENY
391926,01-JUL-14,30-JUN-15,Settled,1,NORTHSIDE CHRISTIAN HEALTH CENTER,816 MIDDLE STREET,,PITTSBURGH,PA,15212,ALLEGHENY
391934,01-JAN-11,12-AUG-11,Settled,1,PRIMARY CARE CENTER OF MT. MORRIS,104 FRONT STREET  SUITE A,,MT. MORRIS,PA,15349,GREENE
391936,01-JUL-14,30-JUN-15,Settled,4,WELSH MOUNTAIN MEDICAL & DENTAL CTR.,584 SPRINGVILLE ROAD,,NEW HOLLAND,PA,17557,LANCASTER
391948,01-JUL-14,30-JUN-15,Settled,1,MON VALLEY COMM HLTH SERV  INC.,301 EAST DONNER AVE.,,MONESSEN,PA,15062,WESTMORELAND
391953,01-JUL-14,30-JUN-15,Settled,1,PUBLIC HEALTH MGT. CORP.,125 SOUTH 9TH ST.,,PHILADELPHIA,PA,19107,PHILADELPHIA
391957,01-JAN-14,31-DEC-14,Settled,1,SQUIRREL HILL HEALTH CENTER,4516 BROWNS HILL ROAD,,PITTSBURGH,PA,15217,ALLEGHENY
391959,01-JUL-14,30-JUN-15,Settled,1,ESPERANZA HEALTH CENTER  INC.,3156 KENSINGTON AVE.,,PHILADELPHIA,PA,19134,PHILADELPHIA
391963,01-JUL-14,30-JUN-15,Settled,1,SADLER HEALTH CENTER CORPORATION,100 NORTH HANOVER STREET,,CARLISLE,PA,17013,CUMBERLAND COUNTY
391969,01-JUL-14,30-JUN-15,Settled,1,SAYRE HEALTH CENTER,5800 WALNUT STREET,,PHILADELPHIA,PA,19139-9390,PHILADELPHIA
391976,01-JAN-14,31-DEC-14,Settled,2,COMMUNITY HEALTH CLINIC,943 FOURTH AVE,,NEW KENSINGTON,PA,15068,WESTMORELAND
391981,01-JUL-14,30-JUN-15,Settled,1,WAYNE MEMORIAL COMMUNITY HLTH CENTER,601 PARK STREET,,HONESDALE,PA,18431,WAYNE
393800,01-JUL-15,31-MAR-16,Settled,,CONNEAUT VALLEY HEALTH CENTER  INC.,906 WASHINGTON STREET,,CONNEAUTVILLE,PA,16406,CRAWFORD
393820,01-JUL-16,30-JUN-17,As Submitted,2,MEDICAL ASSOCIATES OF BOSWELL,430 STONEYCREEK STREET,,BOSWELL,PA,15531,SOMERSET
393824,01-JUL-16,30-JUN-17,As Submitted,1,SOUTHERN HUNTINGDON COUNTY MED CNT,626 WATER STREET,,ORBISONIA,PA,17243,HUNTINGDON
393834,01-JAN-10,31-MAY-10,Settled,3,ONDICH RURAL HEALTH CENTER,10261 STATE ROUTE 85,,KITTANNING,PA,16201,ARMSTRONG
393849,01-JAN-17,31-DEC-17,As Submitted,4,UPPER ALLEGHENY MEDICAL CENTER,1 WILLOW STREET,,PORT ALLEGHENY,PA,16743,MCKEAN
393850,01-JAN-11,31-DEC-11,Settled,4,PUNXSUTAWNEY MEDICAL ASSOCIATES,83 HILLCREST DRIVE,,PUNXSUTAWNEY,PA,15767,JEFFERSON
