PROVIDER_NUMBER,FQHC14_Name,Street_Addr,PO_Box,City,State,Zip_Code,County
391030,SUSQUEHANNA COMMUNITY HEALTH & DENTA,469-471 HEPBURN STREET,,WILLIAMSPORT,PA,17701,LYCOMING
391034,BERKS COMMUNITY HEALTH CENTER,838 PENN STREET,,READING,PA,19602,BERKS
391035,LA COMUNIDAD HISPANA  INC.,731 WEST CYPRESS STREET,,KENNETT SQUARE,PA,19348,CHESTER
391039,NEIGHBORHOOD HLTH CTRS LEHIGH VALLEY,218 NORTH SECOND STREET,,ALLENTOWN,PA,18102,LEHIGH
391042,JONATHAN LAX TREATMENT CENTER,1233 LOCUST STREET  4TH FL,,PHILADELPHIA,PA,19107,PHILADELPHIA
391044,ROCHESTER HEALTH CENTER,176 VIRGINIA AVENUE,,ROCHESTER,PA,15074,USA
391045,SADLER HEALTH CENTER CORPORATION,1100 MONTOUR ROAD,,LOYSVILLE,PA,17047,PERRY
391046,FPCN ACTION AIDS,3901 MARKET STREET,,PHILADELPHIA,PA,19104,PHILADELPHIA
391047,WAYNE PRIMARY CARE,650 EAST AVENUE,,ERIE,PA,16503,ERIE
391048,PRIMARY HEALTH NETWORK,1885 MARKET STREET B,,WARREN,PA,16365,WARREN
391049,SOUTHEAST AT REYNOLDS,812 N PRINCE STREET,,LANCASTER,PA,17603,LANCASTER
391050,SCHUYLKILL COMMUNITY HEALTH CENTER,210 SUNBURY STREET,,MINERSVILLE,PA,17954,SCHUYLKILL
391051,JOHN BELL HEALTH CENTER,1233 LOCUST STREET  3RD FLOOR,,PHILADELPHIA,PA,19107,PHILADELPHIA
391052,PROJECT HOME,2144 CECIL B MOORE AVENUE,,PHILADELPHIA,PA,19121,PHILADELPHIA
391053,NEPA COMMUNITY HEALTH CARE,3192 TURNPIKE STREET,,SUSQUEHANNA,PA,18847,SUSQUEHANNA
391054,YHEP HEALTH CENTER,1233 LOCUST STREET  3RD FLOOR,,PHILADELPHIA,PA,19107,PHILADELPHIA
391055,PRJET HOME-PATHWAYS TO HOUSING,5201 OLD YORK ROAD,SUITE 108,PHILADELPHIA,PA,19141,PHILADELPHIA
391056,LAUREL BEHAVIORAL HEALTH OUTPATIENT,114 EAST AVENUE,,WELLSBORO,PA,16901,TIOGA
391057,WAYNE MEMORIAL COMMUNITY HEALTH CENT,1839 FAIR AVENUE,,HONESDALE,PA,18431,WAYNE
391058,RURAL HEALTH CORP. OF NE PA,39 EAST JACKSON STREET,,WILKES BARRE,PA,18701,LUZERNE
391059,GREATER PHILADELPHIA HLTH ACTION,1408 S. BROAD ST,,PHILADELPHIA,PA,19146,PHILADELPHIA
391060,SANDY LAKE COMMUNITY HEALTH CENTER,3205 S. MAIN ST,,SANDY LAKE,PA,16145,MERCER
391061,NEPA COMMUNITY HEALTH CARE,498 SOUTH MAIN STREET,,MONTROSE,PA,18801,SUSQUEHANNA
391062,PINNACLE FAMILY HEALTH CENTER,132 MANLY ROAD,,TAFTON,PA,18464,PIKE
391063,SQUIRREL HILL HEALTH CENTER,103 TOWNE SQUARE,,BRENTWOOD,PA,15227,ALLEGHENY
391064,FOX TOWNSHIP MEDICAL CENTER,172 SKYLINE DRIVE,,KERSEY,PA,15846,ELK
391065,MIDDLETOWN COMMUNITY HEALTH CENTER,221 BROAD STREET,,MILFORD,PA,18337,PIKE
391066,PROJECT HOME,HUB OF HOPE 2 PENN CTR,LEVEL #20,PHILADELPHIA,PA,19104-1710,PHILADELPHIA
391067,SOUTHEAST LANCASTER HEALTH SERVICES,812 N PRINCE STREET,,LANCASTER,PA,17603,LANCASTER
391068,PHILADELPHIA HEALTH MANAGEMENT CORP,412 W LEHIGH AVE,,PHILADELPHIA,PA,19133,PHILADELPHIA
391069,SHAMOKIN COMMUNITY HEALTH CENTER,4203 HOSPITAL RD,,COAL TOWNSHIP,PA,17866,NORTHUMBERLAND
391070,GIRARD SCHOOL BASED HEALTH CENTER,1135 LAKE STREET SUITE 2,,GIRARD,PA,16417,ERIE
391071,REED STREET HEALTH CENTER,1325 SOURTH 33RD STREET 3RD FLOOR,,PHILADELPHIA,PA,19146,PHILADELPHIA
391073,GPHA MEDICAL STE TEMPLE,3223 NORTH BROAD ST,,PHILADELPHIA,PA,19140,PHILADELPHIA
391074,LA COMUNIDAD HISPANA  INC,303 NORTH THIRD STREET  SUITE 2,,OXFORD,PA,19363,CHESTER
391075,KEYSTONE INFECTIOUS DISEASE,830 FIFTH AVE  SUITE 201,,CHAMBERSBURG,PA,17201,FRANKLIN
391076,KEYSTONE RURAL HEALTH CTR,45 ROADSIAE AVE,,WAYNESBORO,PA,17268,FRANLKIN
391077,WAYNE MEMORIAL COMMUNITY HEALTH CTR,601 PARK STREET,,HONESDALE,PA,18431,WAYNE
391078,KEYSTONE RURAL HEALTH CENTER,511 S SIXTH STREET,,CHAMBERSBURG,PA,17201,FRANKLIN
391079,GPHA CARL MOORE HEALTH CENTER,1401 S. 31ST ST,,PHILADELPHIA,PA,19146,PHILADELPHIA
391080,DAYTON WAY HEALTH CENTER,1 DAYTON WAY,,SHARON,PA,16146,MERCER
391081,FAIRMONT PRIMARY CARE CENTER,801 WEST GIRARD AVENUE,,PHILADELPHIA,PA,19122,PHILADELPHIA
391082,KEYSTONE RURAL HEALTH CENTER,449 LINCOLN WAY EAST,,CHAMBERSBURG,PA,17201,FRANKLIN
391083,FAMILY FIRST HEALTH CORPORATION,369 LOCUST STREET  FIRST FLOOR,,COLUMBIA,PA,17512-1283,LANCASTER
391084,FAIRMOUNT PRIMARY CARE CTR AT NHS D,800 CHESTER PIKE,,SHARON HILL,PA,19079,DELAWARE
391085,HUNTINGDON FAMILY CARE CENTER,835 WASHINGTON STREET,,HUNTINGDON,PA,16652,HUNTINGDON
391086,PRIMARY CARE CENTER,790 BRYAN STREET,,HUNTINGDON,PA,16652,HUNTINGDON
391087,BROAD TOP - TROUGH CREEK,478 SEMINARY ROAD,,CASSVILLE,PA,16623,HUNTINGDON
391088,WOMENS AND PEDIATRIC CARE CENTER,1225 WARM SPRINGS AVENUE,,HUNTINGDON,PA,16652,HUNTINGDON
391089,KEYSTONE RURAL HEALTH,3583 SCOTLAND RD,,SCOTLAND,PA,17254,FRANKLIN
391090,FOWLER FAMILY CENTER AT DONEGAN,1210 EAST 4TH STREET,,BETHLEHEM,PA,18015,LEHIGH
391091,COVENANT HOUSE HEALTH SERVICES,251 E BRINGHURST,,PHILADELPHIA,PA,19144,PHILADELPHIA
391092,RIDGWAY MEDICAL CENTER,225 SOUTH STREET  SUITE 225,,RIDGWAY,PA,15853,ELK
391093,WELSH MOUNTAIN HC- LEBANON RIDGE,101 S. 9TH STREET,,LEBANON,PA,17042,LEBANON
391094,LATROBE HEALTH CENTER,529 LLOYD AVENUE,,LATROBE,PA,15650,WESTMORELAND
391095,GUTHERZ FAMILY HEALTH CENTER,600 MAPLE AVE.  SUITE 13,,HONESDALE,PA,18431,WAYNE
391096,LANCASTER HEALTH CENTER-NEW HOLLAND,802 NEW HOLLAND AVENUE  SUITE 200,,LANCASTER,PA,17602,LANCASTER
391097,PHMC HEALTH CENTER OF TEMPLE,3401 NORTH BROAD STREET,,PHILADELPHIA,PA,19140,PHILADELPHIA
391098,GPHA SPECTRUM BEHAVIORAL,1489 BALTIMORE PIKE,,SPRINGFIELD,PA,19064,DELAWARE
391099,COMMUNITY HEALTH & DENTAL CARE  INC,351 W SCHUYLKILL RD  SUITE G15A,,POTTSTOWN,PA,19465,MONTGOMERY
391100,NHCL AT TWO RIVERS H &W,1101 NORTHAMPTON ST,STE 202,EASTON,PA,18042,NORTHAMPTON
391102,HAMILTON HEALTH CENTER,1313 MONROE STREET,,HARRISBURG,PA,17103,DAUPHIN
391103,HAMILTON HEALTH CENTER  INC,801S. ARLINGTON AVE,,HARRISBURG,PA,17109,DAUPHIN
391104,HAMILTON HEALTH CENTER INC,1301 SYCAMORE STREET,,HARRISBURG,PA,17104-3410,DAUPHIN
391105,PHILADELPHIA FIGHT,315 SOUTH BROAD STREET,,PHILADELPHIA,PA,19107,PHILADELPHIA
391106,BROAD TOP AREA MED CTR MOUNT UNION,95 S PARK STREET,,MOUNT UNION,PA,17066,HUNTINGDON
391107,EAST LIBERTY FAMILY HEALTH CTR  INC.,373 BURROWS STREET,,PITTSBURGH,PA,15213,ALLEGHENY
391108,EBENSBURG HEALTH CENTER,152 ZEMAN DRIVE SUITE 301,,EBENSBURG,PA,15931,CAMBRIA
391109,THE GREATER HUDSON VALLEY FAMILY HEA,221 BROAD STREET,,MILFORD,PA,18337,PIKE
391110,ANDREW C MAZZA MEMORIAL HEALTH CTR,127 ROUTE 106,,CARBONDALE,PA,18407,LACKAWANNA
391111,WELSH MOUNTAIN HEALTH CENTERS,615 CUMBERLAND STREET,,LEBANON,PA,17042,LEBANON
391112,HAMILTON HEALTH CENTER,46 RED HILL COURT,,NEWPORT,PA,17074,PERRY
391113,DELAWARE VALLEY COMMUNITY HEALTH,400 ALLEGHENY AVENUE,,PHILADELPHIA,PA,19133,PHILADELPHIA
391114,SHENANDORH HEALTH CENTE,624 WEST CENTRE STREET,,SHENANDOAH,PA,17976,SCHUYLKILL
391116,LEWISTOWN COMMUNITY HEALTH CENTER,106 MORATIS BOULEVARD,,LEWISTOWN,PA,17044,MIFFLIN
391118,WELSH MOUNTAIN HC - LEBANON COMM HC,101 SOUTH 9TH STREET,,LEBANON,PA,17042,LEBANON
391119,PHILADELPHIA FIGHT,2913 KENSINGTON,,PHILADELPHIA,PA,19134,PHILADELPHIA
391120,PHILADELPHIA FIGHT,1212 CHESTNUT STREET,SUITE 605,PHILADELPHIA,PA,19107,PHILADELPHIA
391121,BROAD TOP AREA MEDICAL CTR - WALK-IN,6675 TOWNE CENTER BOULEVARD,,HUNTINGDON,PA,16652,HUNTINGDON
391122,HAMILTON HEALTH CENTER  JACKSON TOWE,1315 NORTH 6TH STREET,,HARRISBURG,PA,17102,DAUPHIN
391123,GPHA DELAWARE AVENUE HEALTH CENTER,1080 N DELAWARE AVENUE,,PHILADELPHIA,PA,19125,PHILADELPHIA
391125,SHAMOKIN COMMUNITY HEALTH CENTER,531 N FRANKLIN STREET,,SHAMOKIN,PA,17872,NORTHUMBERLAND
391127,KEYSTONE FOOT AND ANKLE CENTER CHAMB,767 5TH AVENUE,,CHAMBERSBURG,PA,17201,FRANKLIN
391128,TITUSVILLE COMMUNITY HEALTH CENTER,120 S MARTIN STREET,,TITUSVILLE,PA,16354,CRAWFORD
391142,WRIGHT CENTER,640 MADISON AVE,,SCRANTON,PA,18510,LACKAWANNA
391143,ELLWOOD CITY HEALTH CENTER,304 EVANS DRIVE,SUITE 201,ELLWOOD CITY,PA,16117,LAWRENCE
391144,PEDIATRIC & FAMILY HEALTH CARE,6675 TOWNE CENTER BOULEVARD  SUITE 6,,HUNTINGDON,PA,16652,HUNTINGDON
391801,GREATER PHILADELPHIA HEALTH ACTION,800 WASHINGTON AVENUE,,PHILADELPHIA,PA,19147,PHILADELPHIA
391804,FREELAND HEALTH CENTER,404 RIDGE STREET,,FREELAND,PA,18224-1805,LUZERNE
391805,CORNERSTONE CARE  INC.,7 GLASSWORKS ROAD,,GREENSBORO,PA,15338,GREENE
391807,CENTERVILLE CLINICS INC.,BOX 76 MAIN STREET,,REPUBLIC,PA,15475,FAYETTE
391808,HAMILTON HEALTH CENTER,110 SOUTH 17TH STREET,,HARRISBURG,PA,17104,DAUPHIN
391810,ALMA ILLERY MEDICAL CENTER,7227 HAMILTON AVENUE,,PITTSBURGH,PA,15208,ALLEGHENY
391815,SCRANTON PRIMARY HEALTH CARE CENTER,959 WYOMING AVENUE,,SCRANTON,PA,18509,LACKAWANNA
391816,STO-ROX NEIGHBORHOOD HEALTH COUNCIL,710 THOMPSON AVENUE,,MCKEES ROCKS,PA,15136,ALLEGHENY
391817,FAMILY FIRST HEALTH CORPORATION,116 SOUTH GEORGE STREET,,YORK,PA,17401,YORK
391818,LANCASTER HEALTH CENTER - DUKE ST.,625 S. DUKE ST.,,LANCASTER,PA,17602,LANCASTER
391819,PRIMARY HEALTH NETWORK,PO BOX 716,,SHARON,PA,16146,MERCER
391821,CHESPENN HEALTH SERVICES INC,2600 WEST 9TH STREET SUITE B,,CHESTER,PA,19013,DELAWARE
391822,GLENDALE AREA MED. ASSOCIATION INC.,850 MAIN STREET,375,COALPORT,PA,16627,CLEARFIELD
391825,DELAWARE VALLEY COMMUNITY HEALTH IN,401 WEST ALLEGHENY AVENUE,,PHILADELPHIA,PA,19133,PHILADELPHIA
391826,QUALITY COMMUNITY HEALTH CARE  INC.,2501 W LEHIGH AVENUE,50356,PHILADELPHIA,PA,19132,PHILA
391830,EASTSIDE HEALTH CENTER,125 EAST 9TH STREET,,CHESTER,PA,19013,DELAWARE
391833,B-K HEALTH CENTER INC DBA NEPA CHC,155 ERIE BOULEVARD,,SUSQUEHANNA,PA,18847,SUSQUEHANNA
391845,NORTH PENN COMPREHENSIVE HEALTH SVCS,6 RIVERSIDE PLAZA,,BLOSSBURG,PA,16912,TIOGA
391851,KEYSTONE RURAL HEALTH CENTER,820 FIFTH AVENUE,,CHAMBERSBURG,PA,17201,FRANKLIN
391852,SPECTRUM HEALTH SERVICES  INC.,5201 HAVERFORD AVE,,PHILADELPHIA,PA,19139,PHILADELPHIA
391853,BROAD TOP AREA MEDICAL CENTER,4133 MEDICAL CENTER DRIVE,,BROAD TOP,PA,16621,HUNTINGDON
391865,COMMUNITY HEALTH NET  INC,1202 STATE STREET,,ERIE,PA,16501,ERIE
391871,EAST LIBERTY FAMILY HLTH CARE CENTER,6023 HARVARD STREET,,PITTSBURGH,PA,15206,ALLEGHENY
391872,CITY OF PHILADELPHIA DEPART OF PH,1101 MARKET STREET  FL 12,,PHILADELPHIA,PA,19107,PHILADELPHIA
391882,RHD-ABBOTTSFORD HEALTH CENTER,4700 WISSAHICKON AVE,,PHILADELPHIA,PA,19144,PHILADELPHIA
391888,KEYSTONE RURAL HEALTH CONSORTIA  INC,90 EAST SECOND STREET,,EMPORIUM,PA,15834,CAMERON
391904,SHARON COMMUNITY HEALTH CENTER,94 WEST CONNELLY BOULEVARD,,SHARON,PA,16146,MERCER
391924,HYNDMAN AREA HEALTH CENTER,144 FIFTH AVENUE,706,HYNDMAN,PA,15545,BEDFORD
391925,METRO COMMUNITY HEALTH CENTER,1789 S BRADDOCK AVE  SUITE 410,,PITTSBURGH,PA,15218,ALLEGHENY
391926,NORTHSIDE CHRISTIAN HEALTH CENTER,816 MIDDLE ST,,PITTSBURGH,PA,15212,ALLEGHENY
391936,WELSH MOUNTAIN MEDICAL & DENTAL CTR.,584 SPRINGVILLE ROAD,,NEW HOLLAND,PA,17557,LANCASTER
391948,MON VALLEY COMMUNITY HEALTH SERVICES,2 EASTGATE AVE STE 101,,MONESSEN,PA,15062,WESTMORELAND
391953,PUBLIC HEALTH MANAGEMENT CORPORATION,125 SOUTH 9TH STREET,,PHILADELPHIA,PA,19107,PHILADELPHIA
391957,SQUIRREL HILL HEALTH CENTER,4516 BROWNS HILL ROAD,,PITTSBURGH,PA,15217,ALLEGHENY
391959,ESPERANZA HEALTH CENTER  INC.,3156 KENSINGTON AVENUE,,PHILADELPHIA,PA,19134,PHILADELPHIA
391963,SADLER HEALTH,100 NORTH HANOVER STREET,,CARLISLE,PA,17013,CUMBERLAND
391969,SAYRE HEALTH CENTER,5800 WALNUT STREET,,PHILADELPHIA,PA,19139,PHILADELPHIA
391976,COMMUNITY HEALTH CLINIC  INC.,943 FOURTH AVENUE,,NEW KENSINGTON,PA,15068,WESTMORELAND
391981,WAYNE MEMORIAL COMMUNITY CENTER,601 PARK STREET,,HONESDALE,PA,18431,WAYNE
401803,CENTRO DE SALUD FAMILIAR DE ARROYO,MORSE ST. ESQ. VALENTINA,450,ARROYO,PR,00714,US
401807,MOROVIS COMMUNITY HEALTH CENTER  INC,CALLE PATRON #2,518,MOROVIS,PR,00687,MOROVIS
401810,MIGRANT HEALTH CENTER WESTERN REGION,NO PLANAS CARRETERA 457 KM 2.2,,ISABELA,PR,00662,ISABELA
401811,MIGRANT HEALTH CENTER WESTERN REGION,BO MONTALVA NUMERO 23 ENSENADA,,GUANICA,PR,00647,GUANICA
401812,MIGRANT HEALTH CENTER WESTERN REGION,CALLE RAMON EMETERIO BETANCES 392 SU,,MAYAGUEZ,PR,00680,MAYAGUEZ
401813,MIGRANT HEALTH CENTER WESTERN REGION,CALLE SAN RAFAEL NUMERO 222  LA SALU,,MAYAGUEZ,PR,00680,MAYAGUEZ
401814,MIGRANT HEALTH CENTER WESTERN REGION,CALLE  ZUZUARREGUI NUMERO 7,,MARICAO,PR,00606,MARICAO
401815,MIGRANT HEALTH CENTER WESTERN REGION,BO PALMAREJO CARRETERA 101 KM 7.1,,LAJAS,PR,00667,LAJAS
401816,MAIGRANT HEALTH CENTER  INC,CARRETERA 119 KM 35.2 BO PIEDRAS BLA,,SAN SABASTIAN,PR,00685,SAN SABASTIAN
401817,MIGRANT HEALTH,189 INTERIOR,,MAYAGUEZ,PR,00680,MAYAGUEZ
401818,PRYMED MEDICAL CARE,ROAD 149 KM 13,1427,CIALES,PR,00638,USA
401819,PRYMED MEDICAL CARE  INC.,ROAD #2 KM 39.8,,VEGA BAJA,PR,00694,VEGA BAJA
401820,CONSEJO DE SALUD DE PUERTO RICO,1034 HOSTOS AVENUE,,PONCE,PR,00716,PONCE
401821,CONSEJO DE SALUD DE PUERTO RICO  INC,R 1 KM 114.5 SECTOR CAPITANEJO-SINGA,,JUANA DIAZ,PR,00795,JUANA DIAZ
401822,CONSEJO DE SALUD DE PUERTO RICO  INC,AVE HOSTOS 1034,,PONCE,PR,00716,USA
401823,CENTROS INTEGRADOS DE SERVICIOS DE S,742 CALLE DEL CARMEN,,QUEBRADILLAS,PR,00678,QUEBRADILLAS
401824,CENTROS INTEGRADOS DE SERVICIOS,CARR 111 AVE LOS PATRIOTAS KM 33.2,379,LARES,PR,00669,LARES
401825,CONSEJO DE SALUD DE PUERTO RICO,CARR 149 KM 55.2 BO VILLALBA ARRIBA,,VILLALBA,PR,00766,VILLALBA
401826,CONSEJO DE SALUD DE PUERTO RICO  IN,CALLE H N-9 BO NUEVA VIDA EL TOGUE,,PONCE,PR,00728,PONCE
401828,COSSMA  INC.,AVE. EL JIBARO  CARR. 172 KM 15,1330,CIDRA,PR,00739,US
401829,NEOMED CENTER  INC.,CARR 156 KM 41.3 BO BAYAMONCITO,,AGUAS BUENAS,PR,00703,AGUAS BUENAS
401830,NEOMED CENTER  INC,URB LAGO ALTO CALLE CARITE #130,,TRUJILLO ALTO,PR,00976,TRUJILLO ALTO
401831,CSM IPA 19 HATILLO,121 AVENUE DR SUSONI,,HATILLO,PR,00659,HATILLO
401832,NEOMED  INC.,CARR 941 SALIDA BO JAGUAS,,GURABO,PR,00778,GURABO
401833,COSSMA SAN LORENZO,CALLE MUNOZ RIVERA #186,,SAN LORENZO,PR,00754,SAN LORENZO
401834,COSSMA LAS PIEDRAS,CARR 99316  LOTE 19,,LAS PIEDRAS,PR,00771,LAS PIEDRAS
401835,COSSMA YABUCOA,BARRIO JUAN MARTIN  CARR 901 KM 1.6,,YABUCOA,PR,00767,YABUCOA
401836,COSSMA HUMACAO,BOULEVARD DEL RIO  RAMAL #3,,HUMACAO  PR 00791,PR,00791,HUMACAO
401841,CSI COMERIO,CALLE GEORGETTI #18  CARR 167,515,COMERIO,PR,00719,COMERIO
401842,CSI NARANJITO,CARR 164 SECTOR EL DESVIO,515,NARANJITO,PR,00719,NARANJITO
401843,CSI OROCOVIS,AVE. LUIS MUNOZ MARIN,515,NARANJITO,PR,00719,NARANJITO
401844,CSI BARRANQUITAS,CALLE BARCELO #56 CARR 156,515,NARANJITO,PR,00719,NARANJITO
401845,CSI COROZAL,CARR. 891 KM. 15.1,515,NARANJITO,PR,00719,NARANJITO
401846,CSI TOA ALTA II,CARR. 164 KM. 4.5,515,NARANJITO,PR,00719,NARANJITO
401847,COSEJO DE SALUD DE PUERTO RICO,72 CALLE MAYOR,,PONCE,PR,00730,USA
401848,NEOMED CENTER - JUNCOS,CARR. #31  KM.22.6 BO. CEIBA NORTE,,JUNCOS,PR,00777,
401849,NEOMED CENTER  INC.,CALLE RAFAEL LAZA #32A,,AUGUAS BUENAS,PR,00703,
401850,COMMUNITY HEALTH FOUNDATION OF PR  I,MARGINAL SANTA CRUZ C-17,,BAYAMON,PR,00961,BAYAMON
401851,MOROVIS COMMUNITY HEALTH CENTER  INC,CALLE PATRON #2,518,MOROVIS,PR,00687,MOROVIS
401853,ATLANTIC MEDICAL CENTER,CARR 2 KM 57 8 CRUCE DAVILLA,,BARCELONETA,PR,00617,BARCELONETA
401854,CSI BAYAMON,CARR 167 KM 178 BO PAJAROS PUER.,,BAYAMON,PR,00961,BAYAMON
411801,THE PROVIDENCE COMMUNITY HEALTH CTR,375 ALLENS AVENUE,,PROVIDENCE,RI,02905,PROVIDENCE
411802,WOOD RIVER HEALTH SERVICES  INC.,823 MAIN STREET,,HOPE VALLEY,RI,02832,WASHINGTON
411805,THUNDERMIST HEALTH CENTER,25 JOHN A. CUMMINGS WAY,,WOONSOCKET,RI,02895,PROVIDENCE
411807,BLACKSTONE VALLEY COMMUNITY HEALTH C,39 EAST AVE,,PAWTUCKET,RI,02860,PROVIDENCE  RI
411809,NARRAGANSETT INDIAN TRIBE,51 OLD MILL ROAD,,CHARLESTOWN,RI,02813,WASHINGTON
411810,COMPREHENSIVE COMMUNITY ACTION,311 DORIC AVENUE,,CRANSTON,RI,02910,USA
411812,TRI-COUNTY COMMUNITY ACTION AGENCY,1126 HARTFORD AVENUE,,JOHNSTON,RI,02919,PROVIDENCE
411813,EAST BAY COMMUNITY ACTION PROGRAM,19 BROADWAY,,NEWPORT,RI,02840,NEWPORT
411814,NORTHWEST COMMUNITY HEALTHCARE,36 BRIDGE WAY,312,PASCOAG,RI,02859,PROVIDENCE
411851,BLACKSTONE VALLEY COMM HC  INC,1145 MAIN STREET,,PAWTUCKET,RI,02860,PROVIDENCE
411852,BLACKSTONE VALLEY COMM. HEALTH CARE,1000 BROAD STREET,,CENTRAL FALLS,RI,02863-1507,PROVIDENCE
411853,BLACKSTONE VALLEY COMMUNITY HEALTH C,42 PARK PLACE,,PAWTUCKET,RI,02860,USA
411854,EAST BAY COMMUNITY ACTION PROGRAM,8 JOHN H CHAFEE BOULEVARD,,NEWPORT,RI,02840-1034,NEWPORT
411855,NORTHWEST COMMUNITY HEALTHCARE,35 VILLAGE PLAZA WAY,,NORTH SCITUATE,RI,02857,PROVIDENCE
411856,THE PROVIDENCE COMMUNITY HEALTH CENT,335 PRAIRIE AVE FLOOR2,,PROVIDENCE,RI,02905-1924,PROVIDENCE
411857,RANDALL SQUARE HEALTH CENTER,375 ALLENS AVE,,PROVIDENCE,RI,02904-2709,PROVIDENCE
411858,EAST BAY COMMUNITY ACTION PROGRAM,35 DEXTER STREET,,NEWPORT,RI,02840-1205,NEWPORT
421012,JAMES J DAVIS ELEMENTARY SCHOOL,364 KEANS NECK ROAD,,SEABROOK,SC,29940-3122,BEAUFORT
421019,RIDGELAND HARDEEVILLE HIGH SCHOOL,250 JAGUAR TRAIL,,RIDELAND,SC,29936-5497,JASPER
421020,WHALE BRANCH EARLY COLLEGE HIGH SCHO,69 DETOUR ROAD,,SEABROOK,SC,29904-3805,BEAUFORT
421021,CARESOUTH CAROLINA  INC.,207 E. MONROE STREET,,DILLON,SC,29536,DILLON
421022,GEORGETOWN PEDIATRIC CENTER,57 JESSAMINE AVE,,GEORGETOWN,SC,29440-5837,GEORGETOWN
421023,EAU CLAIRE WALK IN,4605 MONTICELO ROAD BULIDING B,STE 2,COLUMBIA,SC,29203-4156,RICHLAND
421024,LITTLE RIVER  MEDICAL CENTER INC,4220  CAROLINA EXCHANGE,,MYRTLE BEACH,SC,29579 4220,H0RRY
421025,NEW HORIZON FAMILY HLTH SVCS  INC.,975 WEST FARIS RD.,,GREENVILLE,SC,29605,GREENVILLE
421028,HOPEHEALTH (IRBY),360 NORTH IRBY STREET,,FLORENCE,SC,29501,FLORENCE
421029,BRENT BAROODY  MD,1523 HERITAGE LN,,FLORENCE,SC,29505,FLORENCE
421030,LAMAR FAMILY CARE,301 W. MAIN STREET,,LAMAR,SC,29069,DARLINGTON
421031,HOPE FOR THE PEE DEE,600 E PALMETTO STREET,,FLORENCE,SC,29506-2851,FLORENCE
421032,CARESOUTH CAROLINA  INC.,122 LATIMER STREET,,LATTA,SC,29565,DILLON
421033,AFFINITY HEALTH CENTER,455 LAKESHORE PKWY,,ROCK HILL,SC,29730,YORK
421034,AFFINITY HEALTH CENTER ROCK HILL,410 E BLACK STREET,,ROCK HILL,SC,297304273,YORK
421035,AFFINITY HEALTH CENTER CLOVER,300 CLINTON AVENUE,,CLOVER,SC,29170-1627,YORK
421036,AFFINITY HEALTH CARE CENTER FORT MIL,120 ELLIOTT STREET E,,FORT MILL,SC,29715-1848,YORK
421037,AFFINITY HELTH CENTER YORK,37 PICKNEY STREET,,YORK,SC,29746-1731,YORK
421039,EAU CLAIR RAMILY DENTISTRY,3800 N MAIN STREET SUITE C,3788,COLUMBIA,SC,29203-6446,RICHLAND
421040,WILLISTON FAMILY MEDICINE,13975 CHURCH STREET,,WILLISTON,SC,29853-5835,BARNWELL
421041,CARESOUTH CAROLINA  INC.,1076 MARLBORO WAY SUITE 1,,BENNETTSVILLE,SC,29512,MARLBORO
421042,VILLAGE FAMILY PRACTICE,313 MAIN STREET B,,GREENWOOD,SC,29646,GREENWOOD
421043,LOW COUNTRY HEALTH CARE SYSTEM,10706 MARLBORO AVENUE,,BARNWELL,SC,29812-6376,BARNWELL
421044,COMMUNITY DENTAL CENTER BY FHCN,700 RUTLEDGE AVENUE,,CHARLESTON,SC,29403,CHARLESTON
421045,REGENESIS HEALTHCARE INC.,460 LANGDON STREET,,SPARTANBURG,SC,29302,SPARTANBURG
421046,WALTERBORO FAMILY CARE,107 CHURCH ST,,WALTERBORO,SC,29488,COLLETON
421047,PORT ROYAL MEDICAL CENTER INC,2210 B MOSSY OAKS RD,,RIDGELAND,SC,29935 1046,BEAUFORT
421048,FOOTHILLS COMM HLTH CARE INC.-EASLEY,403 HILLCREST DRIVE,,EASLEY,SC,29640,PICKENS
421049,ROSA CLARK MEDICAL CLINIC,301 MEMORIAL DR,,SENECA,SC,29672-9491,OCONEE
421051,ONE 80 PLACE,51 NASSAU STREET,,CHARLESTON,SC,29403,CHARLESTON
421052,SUMTER FAMILY CENTER,1105 N LAFAYETTE DR,,SUMTER,SC,29150-2984,SUMTER
421053,TJ BELL FAMILY HEALTH CENTER,130 VARNFIELD DRIVE SUITE 100,,SUMMERVILLE,SC,29483,DORCHESTER
421054,LOW COUNTRY HEALTH CARE SYSTEM,185 MCGEE STREET,,BAMBERG,SC,29003,BAMBERG
421055,SANDHILLS MEDICAL FOUNDATION,290 MARKET STREET,,RUBY,SC,29741,CHESTERFIELD
421056,LOW COUNTRY HEALTH CARE SYSTEM,526 NORTH STREET,,BAMBERG,SC,29003,BAMBERG
421057,CARETEAM+ FAMILY HEALTH & SPECIALTY,100 PROFESSIONAL PARK DRIVE,,CONWAY,SC,29526-9260,HORRY
421058,TANDEM HEALTH SC,370 S PIKE WEST,,SUMTER,SC,29150-2664,SUMTER
421059,HOPE HEALTH BETHEA,360 N. IRBY STREET,,FLORENCE,SC,29501,FLORENCE
421060,MINNIE HUGHES ELEMENTARY SCHOOL,51 NASSAU STREET,,CHARLESTON,SC,29403,CHARLESTON
421062,BARNWELL FAMILY SPECIALTY SERVICES,124 WREN STREET,,BARNWELL,SC,29812,BARNWELL
